# Constructed from biom file
#OTU ID	SRR10743342	SRR10743353	SRR10743364	SRR10743375	SRR10743430	SRR10743431	SRR10743442	SRR10743453	SRR10743464	SRR10743486	SRR10743497	SRR10743508	SRR10743519	SRR10743530	SRR10743541	SRR10743542	SRR10743553	SRR10743564	SRR10743575	SRR10743586	SRR10743589	SRR10743590	SRR10743591	SRR10743592	SRR10743593	SRR10743594	SRR10743596	SRR10743597	SRR10743598	SRR10743599	SRR10743602	SRR10743604	SRR10743607	SRR10743608	SRR10743609	SRR10743610	SRR10743612	SRR10743613	SRR10743614	SRR10743615	SRR10743619	SRR10743620	SRR10743621	SRR10743622	SRR10743627	SRR10743628	SRR10743629	SRR10743630	SRR10743639	SRR10743640	SRR10743651	SRR10743660	SRR10743671	SRR10743682	SRR10743693	SRR10743704	SRR10743711	SRR10743712	SRR10743713	SRR10743714	SRR10743715	SRR10743716	SRR10743717	SRR10743718	SRR10743719	SRR10743720	SRR10743724	SRR10743726	SRR10743727	SRR10743728	SRR10743730	SRR10743731	SRR10743734	SRR10743735	SRR10743736	SRR10743737	SRR10743738	SRR10743739	SRR10743740	SRR10743741	SRR10743742	SRR10743745	SRR10743746	SRR10743747	SRR10743748	SRR10743749	SRR10743750	SRR10743751	SRR10743752	SRR10743753	SRR10743754	SRR10743755	SRR10743759	SRR10743760	SRR10743763	SRR10743764	SRR10743765	SRR10743768	SRR10743769	SRR10743771	SRR10743772	SRR10743773	SRR10743775	SRR10743778	SRR10743779	SRR10743780	SRR10743781	SRR10743782	SRR10743786	SRR10743787	SRR10743788	SRR10743789	SRR10743790	SRR10743791	SRR10743796	SRR10743797	SRR10743799	SRR10743804	SRR10743805	SRR10743806	SRR10743807	SRR10743808	SRR10743811	SRR10743815	SRR10743827	SRR10743837	SRR10743838	SRR10743839	SRR10743840	SRR10743841	SRR10743842	SRR10743843	SRR10743844	SRR10743845	SRR10743846	SRR10743847	SRR10743849	SRR10743850	SRR10743851	SRR10743854	SRR10743855	SRR10743856	SRR10743859	SRR10743860	SRR10743861	SRR10743863	SRR10743864	SRR10743867	SRR10743868	SRR10743870	SRR10743871	SRR10743872	SRR10743873	SRR10743874	SRR10743875	SRR10743876	SRR10743877	SRR10743879	SRR10743880	SRR10743881	SRR10743882	SRR10743884	SRR10743886	SRR10743889	SRR10743890	SRR10743891	SRR10743892	SRR10743893	SRR10743894	SRR10743896	SRR10743897	SRR10743900	SRR10743902	SRR10743904	SRR10743905	SRR10743906	SRR10743908	SRR10743909	SRR10743910	SRR10743911	SRR10743912	SRR10743913	SRR10743914	SRR10743916	SRR10743917	SRR10743918	SRR10743919	SRR10743920	SRR10743921	SRR10743922	SRR10743923	SRR10743924	SRR10743926	SRR10743927	SRR10743928	SRR10743929	SRR10743930	SRR10743931	SRR10743936	SRR10743937	SRR10743939
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group	356.0	21.0	152.0	313.0	0.0	0.0	37.0	13.0	65.0	0.0	0.0	0.0	64.0	41.0	301.0	0.0	0.0	0.0	25.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	986.0	0.0	0.0	0.0	0.0	0.0	565.0	0.0	0.0	0.0	115.0	0.0	0.0	30.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	1626.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1071.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	75.0	488.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	761.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1699.0	0.0	0.0	143.0	0.0	0.0	826.0	0.0	0.0	0.0	0.0	0.0	114.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	755.0	0.0	255.0	85.0	29.0	26.0	0.0	2732.0	6421.0	8216.0	0.0	84.0	0.0	62.0	963.0	0.0	0.0	50.0	0.0	0.0	34.0	0.0	0.0	91.0	0.0	0.0	221.0	0.0	74.0	0.0	38.0	0.0	386.0	36.0	105.0	0.0	0.0	22.0	0.0	406.0	406.0	0.0	0.0	0.0	0.0	239.0	100.0	1585.0	0.0	0.0	7734.0	0.0	0.0	0.0	21780.0	1335.0	0.0	0.0	613.0	0.0	32.0	0.0	36.0	1648.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	307.0	0.0	1384.0	0.0	52.0	128.0	0.0	0.0	161.0	0.0	0.0	219.0	401.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	922.0	134.0	0.0	56.0	0.0	0.0	0.0	0.0	25.0	0.0	204.0	0.0	0.0	44.0	0.0	1095.0	136.0	240.0	220.0	447.0	89.0	0.0	0.0	0.0	1530.0	0.0	100.0	41.0	0.0	92.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	129.0	0.0	0.0	0.0	213.0	126.0	25.0	137.0	2292.0	2584.0	269.0	58.0	0.0	2526.0	290.0	12.0	61.0	0.0	0.0	10044.0	0.0	0.0	4173.0	3810.0	0.0	2154.0	2647.0	34.0	0.0	0.0	529.0	1023.0	43.0	0.0	0.0	35.0	2831.0	5298.0	52.0	0.0	0.0	0.0	4658.0	0.0	3332.0	0.0	0.0	0.0	73.0	0.0	2294.0	245.0	5026.0	0.0	0.0	54.0	14.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	0.0	0.0	91.0	37.0	0.0	35.0	0.0	0.0	0.0	16.0	1982.0	0.0	0.0	0.0	274.0	461.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	663.0	22.0	0.0	0.0	0.0	0.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	68.0	0.0	0.0	0.0	31.0	0.0	533.0	0.0	513.0	0.0	0.0	0.0	0.0	763.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	597.0	94.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	8.0	0.0	1815.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	131.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	13.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	64.0	0.0	0.0	0.0	0.0	685.0	215.0	0.0	0.0	64.0	155.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.0	339.0	0.0	151.0	66.0	514.0	0.0	0.0	79.0	14.0	101.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	22470.0	0.0	0.0	0.0	1672.0	0.0	169.0	80.0	98.0	351.0	0.0	0.0	0.0	53.0	0.0	526.0	240.0	0.0	44.0	0.0	24.0	0.0	98.0	0.0	236.0	0.0	0.0	423.0	162.0	0.0	13878.0	0.0	146.0	0.0	907.0	0.0	0.0	2650.0	72.0	491.0	0.0	203.0	0.0	0.0	0.0	89017.0	3902.0	110.0	0.0	0.0	553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	47.0	380.0	0.0	0.0	0.0	54.0	0.0	39.0	0.0	0.0	45.0	0.0	1706.0	283.0	61.0	35.0	0.0	0.0	0.0	98.0	0.0	580.0	363.0	0.0	29.0	1385.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	59.0	0.0	0.0	422.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	359.0	37.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	769.0	0.0	41658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49256.0	0.0	0.0	493.0	0.0	24.0	0.0	0.0	17.0	2453.0	0.0	0.0	58853.0	0.0	0.0	1007.0	0.0	0.0	74681.0	0.0	36794.0	186.0	0.0	637.0	347.0	235.0	0.0	109.0	0.0	509.0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	261.0	0.0	141.0	359.0	281.0	0.0	0.0	23.0	106.0	0.0	163.0	156.0	0.0	0.0	149.0	0.0	0.0	0.0	15.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	7.0	31.0	0.0	0.0	0.0	576.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	68.0	10.0	0.0	0.0	0.0	0.0	506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	70.0	99.0	0.0	0.0	0.0	12.0	12.0	0.0	0.0	407.0	38.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	72.0	0.0	42.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	564.0	1549.0	0.0	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	8.0	0.0	0.0	0.0	271.0	143.0	0.0	56.0	137.0	0.0	17.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;__;__;__	112.0	0.0	0.0	1934.0	0.0	14.0	0.0	0.0	432.0	1997.0	19.0	73.0	263.0	0.0	131.0	0.0	0.0	2074.0	417.0	0.0	57.0	0.0	65.0	52.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	32.0	560.0	125.0	0.0	0.0	1564.0	152.0	56.0	0.0	118.0	0.0	0.0	74.0	0.0	52.0	668.0	73.0	0.0	94.0	35.0	340.0	0.0	26.0	672.0	96.0	695.0	294.0	419.0	385.0	54.0	0.0	57.0	0.0	0.0	0.0	68.0	163.0	0.0	2470.0	0.0	0.0	0.0	0.0	0.0	0.0	467.0	559.0	0.0	0.0	0.0	0.0	344.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	49.0	0.0	0.0	86.0	67.0	0.0	0.0	0.0	174.0	88.0	0.0	0.0	0.0	65.0	0.0	0.0	21.0	0.0	316.0	0.0	437.0	140.0	108.0	50.0	1634.0	40.0	362.0	47.0	0.0	10214.0	1164.0	133.0	0.0	102.0	398.0	252.0	0.0	0.0	473.0	502.0	3636.0	0.0	54.0	0.0	0.0	93.0	119.0	0.0	0.0	275.0	19.0	93.0	450.0	490.0	226.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	904.0	3975.0	4804.0	0.0	0.0	1326.0	202.0	0.0	0.0	22.0	0.0	1143.0	647.0	1991.0	389.0	358.0	0.0	129.0	0.0	287.0	0.0	0.0	1258.0	1193.0	16.0	0.0	133.0	0.0	50.0	1264.0	2936.0	759.0	103.0	0.0	186.0	2464.0	3964.0	248.0	78.0	5.0	1700.0	0.0	0.0	7252.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;__;__;__	0.0	102.0	665.0	0.0	3.0	0.0	0.0	0.0	274.0	49.0	27.0	248.0	0.0	0.0	0.0	1626.0	20.0	1581.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3066.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	203.0	0.0	0.0	0.0	505.0	9.0	0.0	0.0	0.0	0.0	0.0	1270.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	14.0	0.0	198.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	563.0	467.0	2459.0	1197.0	0.0	0.0	0.0	264.0	300.0	0.0	0.0	113.0	0.0	0.0	0.0	261.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	645.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	546.0	0.0	0.0	1851.0	0.0	30.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	1395.0	0.0	6090.0	0.0	0.0	935.0	5649.0	451.0	58.0	60.0	0.0	163.0	0.0	0.0	2744.0	1405.0	100.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	0.0	0.0	0.0	59.0	0.0	0.0	14.0	90.0	1103.0	0.0	0.0	0.0	0.0	11.0	88.0	0.0	0.0	104.0	245.0	0.0	0.0	0.0	0.0	60.0	0.0	28.0	0.0	0.0	0.0	505.0	0.0	0.0	113.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	33.0	0.0	0.0	163.0	141.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	189.0	130.0	0.0	0.0	118.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	255.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	15.0	0.0	0.0	63.0	0.0	150.0	285.0	111.0	0.0	0.0	0.0	26.0	13.0	0.0	0.0	0.0	0.0	0.0	904.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	66.0	249.0	115.0	91.0	0.0	0.0	0.0	0.0	0.0	117.0	58.0	509.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	334.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	183.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	804.0	161.0	1796.0	0.0	0.0	32.0	7.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter	86.0	0.0	0.0	75.0	42.0	14.0	0.0	0.0	27.0	13.0	0.0	77.0	0.0	83.0	291.0	199.0	8.0	0.0	682.0	0.0	25.0	386.0	215.0	0.0	62.0	76.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	91.0	142.0	173.0	0.0	39.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	164.0	0.0	109.0	20.0	58.0	90.0	0.0	131.0	80.0	20.0	223.0	60.0	24.0	196.0	0.0	0.0	338.0	22.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	195.0	19.0	0.0	0.0	0.0	0.0	603.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	560.0	38.0	4.0	548.0	0.0	273.0	0.0	0.0	140.0	22.0	36.0	0.0	0.0	239.0	0.0	0.0	315.0	0.0	75.0	0.0	154.0	0.0	0.0	101.0	179.0	64.0	0.0	123.0	0.0	0.0	0.0	40.0	0.0	0.0	39.0	49.0	0.0	146.0	422.0	0.0	51.0	0.0	0.0	0.0	347.0	0.0	78.0	0.0	45.0	0.0	0.0	0.0	152.0	0.0	342.0	0.0	0.0	0.0	0.0	195.0	89.0	262.0	8776.0	0.0	0.0	0.0	0.0	161.0	237.0	0.0	1597.0	0.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	294.0	325.0	9.0	165.0	172.0	24.0	0.0	0.0	38.0	0.0	43.0	170.0	1321.0	1235.0	158.0	44.0	0.0	0.0	0.0	51.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	4091.0	13079.0	270.0	21515.0	7540.0	263.0	157.0	1900.0	21232.0	2571.0	7415.0	2725.0	990.0	341.0	23396.0	742.0	90.0	4098.0	522.0	6563.0	101.0	25111.0	3599.0	33809.0	430.0	11013.0	8325.0	4535.0	22482.0	52.0	6259.0	16663.0	768.0	9422.0	13721.0	4628.0	34229.0	6741.0	2277.0	27861.0	3237.0	10572.0	1442.0	6141.0	53.0	5235.0	10895.0	133.0	41561.0	25283.0	17048.0	113.0	1003.0	17388.0	2064.0	1566.0	7179.0	15384.0	26602.0	35424.0	21503.0	20298.0	37982.0	1572.0	16492.0	3158.0	8292.0	3984.0	14867.0	7080.0	12823.0	6510.0	9399.0	9859.0	801.0	15905.0	1390.0	13589.0	17383.0	9518.0	10020.0	11421.0	25457.0	6642.0	9720.0	8919.0	0.0	3558.0	9337.0	17541.0	7089.0	17843.0	1175.0	5577.0	297.0	7451.0	4608.0	7737.0	20227.0	1231.0	1184.0	14081.0	39005.0	24352.0	147.0	157.0	13001.0	2694.0	1215.0	25825.0	11205.0	52597.0	10514.0	14477.0	568.0	1122.0	2643.0	20431.0	4574.0	35403.0	22872.0	27522.0	3850.0	1098.0	8535.0	5443.0	21725.0	24767.0	0.0	0.0	8505.0	12444.0	5909.0	0.0	23.0	0.0	1857.0	2946.0	55.0	522.0	4714.0	1148.0	34237.0	11009.0	0.0	22714.0	0.0	790.0	20476.0	1346.0	6422.0	11908.0	12365.0	10182.0	3833.0	3101.0	8246.0	16292.0	5014.0	1420.0	4830.0	14223.0	29.0	7680.0	1957.0	8465.0	1698.0	4491.0	0.0	4612.0	72440.0	380.0	3904.0	0.0	7349.0	8202.0	3992.0	32221.0	4769.0	4089.0	4863.0	7478.0	609.0	933.0	49965.0	66395.0	3403.0	27139.0	22175.0	1138.0	707.0	375.0	1939.0	47015.0	12530.0	1922.0	42043.0	3336.0	26592.0	261.0	1652.0
